그룹내고객수,거래량,거래금액_만원단위,평균가격,직전달TOP3여부,그룹번호,종목번호,표준산업구분코드_대분류,표준산업구분코드_중분류,표준산업구분코드_소분류,시장구분
167,5.023163607941195,0.10745005082472636,-0.153782272226752,1,12,54,8,27,38,1
97,5.023163607941195,0.10745005082472636,-0.153782272226752,1,21,54,8,27,38,1
102,5.023163607941195,0.10745005082472636,-0.153782272226752,1,15,54,8,27,38,1
84,5.023163607941195,0.10745005082472636,-0.153782272226752,1,30,54,8,27,38,1
115,5.023163607941195,0.10745005082472636,-0.153782272226752,1,28,54,8,27,38,1
204,5.023163607941195,0.10745005082472636,-0.153782272226752,1,44,54,8,27,38,1
106,5.023163607941195,0.10745005082472636,-0.153782272226752,1,9,54,8,27,38,1
82,5.023163607941195,0.10745005082472636,-0.153782272226752,1,39,54,8,27,38,1
86,5.023163607941195,0.10745005082472636,-0.153782272226752,1,6,54,8,27,38,1
288,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,0,61,9,7,50,1
776,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,3,61,9,7,50,1
890,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,4,61,9,7,50,1
1615,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,5,61,9,7,50,1
634,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,8,61,9,7,50,1
175,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,10,61,9,7,50,1
152,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,11,61,9,7,50,1
253,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,13,61,9,7,50,1
286,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,16,61,9,7,50,1
545,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,17,61,9,7,50,1
143,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,19,61,9,7,50,1
637,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,20,61,9,7,50,1
1724,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,22,61,9,7,50,1
249,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,25,61,9,7,50,1
153,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,26,61,9,7,50,1
320,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,32,61,9,7,50,1
769,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,34,61,9,7,50,1
251,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,35,61,9,7,50,1
366,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,36,61,9,7,50,1
608,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,37,61,9,7,50,1
932,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,40,61,9,7,50,1
2879,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,42,61,9,7,50,1
264,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,43,61,9,7,50,1
684,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,45,61,9,7,50,1
244,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,46,61,9,7,50,1
163,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,47,61,9,7,50,1
386,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,7,61,9,7,50,1
104,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,14,61,9,7,50,1
102,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,27,61,9,7,50,1
116,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,29,61,9,7,50,1
92,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,33,61,9,7,50,1
91,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,38,61,9,7,50,1
444,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,41,61,9,7,50,1
112,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,1,61,9,7,50,1
140,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,18,61,9,7,50,1
250,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,2,61,9,7,50,1
87,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,23,61,9,7,50,1
103,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,24,61,9,7,50,1
150,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,31,61,9,7,50,1
167,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,12,61,9,7,50,1
97,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,21,61,9,7,50,1
102,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,15,61,9,7,50,1
84,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,30,61,9,7,50,1
115,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,28,61,9,7,50,1
204,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,44,61,9,7,50,1
106,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,9,61,9,7,50,1
82,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,39,61,9,7,50,1
86,64.14660435621194,2.8143580473032426,-0.1595122396914809,0,6,61,9,7,50,1
288,0.4754019950988038,3.163537535392703,4.002287909405616,0,0,15,4,10,22,1
776,0.4754019950988038,3.163537535392703,4.002287909405616,0,3,15,4,10,22,1
890,0.4754019950988038,3.163537535392703,4.002287909405616,0,4,15,4,10,22,1
1615,0.4754019950988038,3.163537535392703,4.002287909405616,0,5,15,4,10,22,1
634,0.4754019950988038,3.163537535392703,4.002287909405616,0,8,15,4,10,22,1
175,0.4754019950988038,3.163537535392703,4.002287909405616,0,10,15,4,10,22,1
152,0.4754019950988038,3.163537535392703,4.002287909405616,0,11,15,4,10,22,1
253,0.4754019950988038,3.163537535392703,4.002287909405616,0,13,15,4,10,22,1
286,0.4754019950988038,3.163537535392703,4.002287909405616,0,16,15,4,10,22,1
545,0.4754019950988038,3.163537535392703,4.002287909405616,0,17,15,4,10,22,1
143,0.4754019950988038,3.163537535392703,4.002287909405616,0,19,15,4,10,22,1
637,0.4754019950988038,3.163537535392703,4.002287909405616,0,20,15,4,10,22,1
1724,0.4754019950988038,3.163537535392703,4.002287909405616,0,22,15,4,10,22,1
249,0.4754019950988038,3.163537535392703,4.002287909405616,0,25,15,4,10,22,1
153,0.4754019950988038,3.163537535392703,4.002287909405616,0,26,15,4,10,22,1
320,0.4754019950988038,3.163537535392703,4.002287909405616,0,32,15,4,10,22,1
769,0.4754019950988038,3.163537535392703,4.002287909405616,0,34,15,4,10,22,1
251,0.4754019950988038,3.163537535392703,4.002287909405616,0,35,15,4,10,22,1
366,0.4754019950988038,3.163537535392703,4.002287909405616,0,36,15,4,10,22,1
608,0.4754019950988038,3.163537535392703,4.002287909405616,0,37,15,4,10,22,1
932,0.4754019950988038,3.163537535392703,4.002287909405616,0,40,15,4,10,22,1
2879,0.4754019950988038,3.163537535392703,4.002287909405616,0,42,15,4,10,22,1
264,0.4754019950988038,3.163537535392703,4.002287909405616,0,43,15,4,10,22,1
684,0.4754019950988038,3.163537535392703,4.002287909405616,0,45,15,4,10,22,1
244,0.4754019950988038,3.163537535392703,4.002287909405616,0,46,15,4,10,22,1
163,0.4754019950988038,3.163537535392703,4.002287909405616,0,47,15,4,10,22,1
386,0.4754019950988038,3.163537535392703,4.002287909405616,0,7,15,4,10,22,1
104,0.4754019950988038,3.163537535392703,4.002287909405616,0,14,15,4,10,22,1
102,0.4754019950988038,3.163537535392703,4.002287909405616,0,27,15,4,10,22,1
116,0.4754019950988038,3.163537535392703,4.002287909405616,0,29,15,4,10,22,1
92,0.4754019950988038,3.163537535392703,4.002287909405616,0,33,15,4,10,22,1
91,0.4754019950988038,3.163537535392703,4.002287909405616,0,38,15,4,10,22,1
444,0.4754019950988038,3.163537535392703,4.002287909405616,0,41,15,4,10,22,1
112,0.4754019950988038,3.163537535392703,4.002287909405616,0,1,15,4,10,22,1
140,0.4754019950988038,3.163537535392703,4.002287909405616,0,18,15,4,10,22,1
250,0.4754019950988038,3.163537535392703,4.002287909405616,0,2,15,4,10,22,1
87,0.4754019950988038,3.163537535392703,4.002287909405616,0,23,15,4,10,22,1
103,0.4754019950988038,3.163537535392703,4.002287909405616,0,24,15,4,10,22,1
150,0.4754019950988038,3.163537535392703,4.002287909405616,0,31,15,4,10,22,1
167,0.4754019950988038,3.163537535392703,4.002287909405616,0,12,15,4,10,22,1
97,0.4754019950988038,3.163537535392703,4.002287909405616,0,21,15,4,10,22,1
102,0.4754019950988038,3.163537535392703,4.002287909405616,0,15,15,4,10,22,1
84,0.4754019950988038,3.163537535392703,4.002287909405616,0,30,15,4,10,22,1
115,0.4754019950988038,3.163537535392703,4.002287909405616,0,28,15,4,10,22,1
204,0.4754019950988038,3.163537535392703,4.002287909405616,0,44,15,4,10,22,1
106,0.4754019950988038,3.163537535392703,4.002287909405616,0,9,15,4,10,22,1
82,0.4754019950988038,3.163537535392703,4.002287909405616,0,39,15,4,10,22,1
86,0.4754019950988038,3.163537535392703,4.002287909405616,0,6,15,4,10,22,1
288,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,0,89,9,19,9,0
776,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,3,89,9,19,9,0
890,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,4,89,9,19,9,0
1615,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,5,89,9,19,9,0
634,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,8,89,9,19,9,0
175,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,10,89,9,19,9,0
152,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,11,89,9,19,9,0
253,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,13,89,9,19,9,0
286,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,16,89,9,19,9,0
545,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,17,89,9,19,9,0
143,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,19,89,9,19,9,0
637,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,20,89,9,19,9,0
1724,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,22,89,9,19,9,0
249,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,25,89,9,19,9,0
153,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,26,89,9,19,9,0
320,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,32,89,9,19,9,0
769,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,34,89,9,19,9,0
251,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,35,89,9,19,9,0
366,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,36,89,9,19,9,0
608,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,37,89,9,19,9,0
932,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,40,89,9,19,9,0
2879,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,42,89,9,19,9,0
264,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,43,89,9,19,9,0
684,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,45,89,9,19,9,0
244,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,46,89,9,19,9,0
163,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,47,89,9,19,9,0
386,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,7,89,9,19,9,0
104,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,14,89,9,19,9,0
102,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,27,89,9,19,9,0
116,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,29,89,9,19,9,0
92,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,33,89,9,19,9,0
91,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,38,89,9,19,9,0
444,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,41,89,9,19,9,0
112,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,1,89,9,19,9,0
140,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,18,89,9,19,9,0
250,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,2,89,9,19,9,0
87,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,23,89,9,19,9,0
103,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,24,89,9,19,9,0
150,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,31,89,9,19,9,0
167,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,12,89,9,19,9,0
97,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,21,89,9,19,9,0
102,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,15,89,9,19,9,0
84,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,30,89,9,19,9,0
115,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,28,89,9,19,9,0
204,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,44,89,9,19,9,0
106,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,9,89,9,19,9,0
82,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,39,89,9,19,9,0
86,5.980565366356911,1.2918034790490827,-0.005341547475740813,0,6,89,9,19,9,0
288,54.6541899126939,10.566113389848049,-0.03922213779794756,0,0,104,8,29,26,0
776,54.6541899126939,10.566113389848049,-0.03922213779794756,0,3,104,8,29,26,0
890,54.6541899126939,10.566113389848049,-0.03922213779794756,0,4,104,8,29,26,0
1615,54.6541899126939,10.566113389848049,-0.03922213779794756,0,5,104,8,29,26,0
634,54.6541899126939,10.566113389848049,-0.03922213779794756,0,8,104,8,29,26,0
175,54.6541899126939,10.566113389848049,-0.03922213779794756,0,10,104,8,29,26,0
152,54.6541899126939,10.566113389848049,-0.03922213779794756,0,11,104,8,29,26,0
253,54.6541899126939,10.566113389848049,-0.03922213779794756,0,13,104,8,29,26,0
286,54.6541899126939,10.566113389848049,-0.03922213779794756,0,16,104,8,29,26,0
545,54.6541899126939,10.566113389848049,-0.03922213779794756,0,17,104,8,29,26,0
143,54.6541899126939,10.566113389848049,-0.03922213779794756,0,19,104,8,29,26,0
637,54.6541899126939,10.566113389848049,-0.03922213779794756,0,20,104,8,29,26,0
1724,54.6541899126939,10.566113389848049,-0.03922213779794756,0,22,104,8,29,26,0
249,54.6541899126939,10.566113389848049,-0.03922213779794756,0,25,104,8,29,26,0
153,54.6541899126939,10.566113389848049,-0.03922213779794756,0,26,104,8,29,26,0
320,54.6541899126939,10.566113389848049,-0.03922213779794756,0,32,104,8,29,26,0
769,54.6541899126939,10.566113389848049,-0.03922213779794756,0,34,104,8,29,26,0
251,54.6541899126939,10.566113389848049,-0.03922213779794756,0,35,104,8,29,26,0
366,54.6541899126939,10.566113389848049,-0.03922213779794756,0,36,104,8,29,26,0
608,54.6541899126939,10.566113389848049,-0.03922213779794756,0,37,104,8,29,26,0
932,54.6541899126939,10.566113389848049,-0.03922213779794756,0,40,104,8,29,26,0
2879,54.6541899126939,10.566113389848049,-0.03922213779794756,0,42,104,8,29,26,0
264,54.6541899126939,10.566113389848049,-0.03922213779794756,0,43,104,8,29,26,0
684,54.6541899126939,10.566113389848049,-0.03922213779794756,0,45,104,8,29,26,0
244,54.6541899126939,10.566113389848049,-0.03922213779794756,0,46,104,8,29,26,0
163,54.6541899126939,10.566113389848049,-0.03922213779794756,0,47,104,8,29,26,0
386,54.6541899126939,10.566113389848049,-0.03922213779794756,0,7,104,8,29,26,0
104,54.6541899126939,10.566113389848049,-0.03922213779794756,0,14,104,8,29,26,0
102,54.6541899126939,10.566113389848049,-0.03922213779794756,0,27,104,8,29,26,0
116,54.6541899126939,10.566113389848049,-0.03922213779794756,0,29,104,8,29,26,0
92,54.6541899126939,10.566113389848049,-0.03922213779794756,0,33,104,8,29,26,0
91,54.6541899126939,10.566113389848049,-0.03922213779794756,0,38,104,8,29,26,0
444,54.6541899126939,10.566113389848049,-0.03922213779794756,0,41,104,8,29,26,0
112,54.6541899126939,10.566113389848049,-0.03922213779794756,0,1,104,8,29,26,0
140,54.6541899126939,10.566113389848049,-0.03922213779794756,0,18,104,8,29,26,0
250,54.6541899126939,10.566113389848049,-0.03922213779794756,0,2,104,8,29,26,0
87,54.6541899126939,10.566113389848049,-0.03922213779794756,0,23,104,8,29,26,0
103,54.6541899126939,10.566113389848049,-0.03922213779794756,0,24,104,8,29,26,0
150,54.6541899126939,10.566113389848049,-0.03922213779794756,0,31,104,8,29,26,0
167,54.6541899126939,10.566113389848049,-0.03922213779794756,0,12,104,8,29,26,0
97,54.6541899126939,10.566113389848049,-0.03922213779794756,0,21,104,8,29,26,0
102,54.6541899126939,10.566113389848049,-0.03922213779794756,0,15,104,8,29,26,0
84,54.6541899126939,10.566113389848049,-0.03922213779794756,0,30,104,8,29,26,0
115,54.6541899126939,10.566113389848049,-0.03922213779794756,0,28,104,8,29,26,0
204,54.6541899126939,10.566113389848049,-0.03922213779794756,0,44,104,8,29,26,0
106,54.6541899126939,10.566113389848049,-0.03922213779794756,0,9,104,8,29,26,0
82,54.6541899126939,10.566113389848049,-0.03922213779794756,0,39,104,8,29,26,0
86,54.6541899126939,10.566113389848049,-0.03922213779794756,0,6,104,8,29,26,0
288,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,0,118,8,27,38,0
776,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,3,118,8,27,38,0
890,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,4,118,8,27,38,0
1615,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,5,118,8,27,38,0
634,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,8,118,8,27,38,0
175,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,10,118,8,27,38,0
152,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,11,118,8,27,38,0
253,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,13,118,8,27,38,0
286,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,16,118,8,27,38,0
545,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,17,118,8,27,38,0
143,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,19,118,8,27,38,0
637,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,20,118,8,27,38,0
1724,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,22,118,8,27,38,0
249,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,25,118,8,27,38,0
153,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,26,118,8,27,38,0
320,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,32,118,8,27,38,0
769,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,34,118,8,27,38,0
251,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,35,118,8,27,38,0
366,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,36,118,8,27,38,0
608,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,37,118,8,27,38,0
932,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,40,118,8,27,38,0
2879,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,42,118,8,27,38,0
264,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,43,118,8,27,38,0
684,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,45,118,8,27,38,0
244,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,46,118,8,27,38,0
163,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,47,118,8,27,38,0
386,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,7,118,8,27,38,0
104,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,14,118,8,27,38,0
102,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,27,118,8,27,38,0
116,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,29,118,8,27,38,0
92,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,33,118,8,27,38,0
91,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,38,118,8,27,38,0
444,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,41,118,8,27,38,0
112,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,1,118,8,27,38,0
140,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,18,118,8,27,38,0
250,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,2,118,8,27,38,0
87,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,23,118,8,27,38,0
103,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,24,118,8,27,38,0
150,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,31,118,8,27,38,0
167,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,12,118,8,27,38,0
97,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,21,118,8,27,38,0
102,9.582461273784736,0.5562117390140193,-0.13687530072137724,0,15,118,8,27,38,0
