거래량,거래금액_만원단위,20년7월TOP3대상여부,시장구분,종목명,종목번호,표준산업구분코드_대분류,표준산업구분코드_소분류,표준산업구분코드_중분류,평균가격,기준년월
125720.19047619047,2951409.476190476,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,234760.18171873747,201908
109418.05263157895,2512000.947368421,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,229578.2905062813,201909
107168.76190476191,2365190.6666666665,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,220697.76907272197,201910
107666.61904761905,2505324.619047619,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,232692.7919915046,201911
105570.35,2578136.35,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,244210.26831870878,201912
103190.7,2340665.0,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,226829.06502233245,202001
145397.65,3006249.9,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,206760.55630885367,202002
191974.4090909091,3026803.8181818184,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,157667.04700460786,202003
151126.85,2707870.55,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,179178.65356156102,202004
121175.78947368421,2302028.0,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,189974.25228246045,202005
132827.72727272726,2546959.5454545454,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,191749.08716348244,202006
86715.35,1579626.35,N,코스피,삼성화재,A000810,금융 및 보험업,보험업,보험 및 연금업,182162.25270381774,202007
174804.8260869565,444929.52173913043,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,25452.931231875747,201907
230113.2380952381,522351.71428571426,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,22699.768105889063,201908
157685.73684210525,396579.8947368421,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,25150.016905710858,201909
129044.71428571429,313909.3333333333,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,24325.62504174448,201910
150259.09523809524,378208.4761904762,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,25170.421503682053,201911
126666.45,313251.05,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,24730.38835461166,201912
199149.25,460186.75,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,23107.631587866887,202001
197291.8,426233.65,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,21604.225314990283,202002
487568.95454545453,759313.0909090909,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,15573.450356718777,202003
473527.4,848638.85,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,17921.64191554702,202004
281513.1052631579,547376.052631579,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,19444.070005902315,202005
1529352.8636363635,3901259.590909091,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,25509.218203789882,202006
349033.7,813731.45,N,코스피,한화,A000880,제조업,기타 화학제품 제조업,의약품 제외,23313.836171120438,202007
41106.260869565216,135175.52173913043,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,32884.41197997978,201907
26898.714285714286,76295.85714285714,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,28364.127865909682,201908
92146.1052631579,310154.6842105263,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,33659.0117753499,201909
66331.33333333333,205208.19047619047,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,30936.840881060307,201910
27471.761904761905,80595.19047619047,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,29337.466870743465,201911
9793.25,28080.15,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,28672.963520792382,201912
57135.55,171064.5,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,29940.116092345306,202001
13631.7,38580.45,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,28302.00928717621,202002
15616.863636363636,28556.409090909092,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,18285.62364111057,202003
116999.65,285454.1,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,24397.859309835545,202004
38837.94736842105,93564.8947368421,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,24091.10189302107,202005
309827.95454545453,1785287.9090909092,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,57621.911867510054,202006
385619.05,2092099.05,Y,코스피,한화우,A000885,제조업,기타 화학제품 제조업,의약품 제외,54253.00046768955,202007
4150141.7391304346,500005.7826086957,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,1204.7920626283483,201907
8222581.095238095,905186.6666666666,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,1100.8546540098987,201908
12271040.263157895,1522115.8421052631,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,1240.4130452372533,201909
4691509.238095238,552489.8095238095,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,1177.6376886089677,201910
3424943.523809524,379058.2380952381,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,1106.757631067785,201911
6409421.6,711114.5,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,1109.483108429004,201912
5493069.25,639598.8,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,1164.3741793351687,202001
4303712.05,456601.85,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,1060.948884812124,202002
3840269.6363636362,282266.8181818182,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,735.0182276500187,202003
3813655.1,322570.25,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,845.8296346725219,202004
1794959.5789473683,156089.52631578947,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,869.5991160275945,202005
1666600.9545454546,140410.68181818182,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,842.4973082802364,202006
17348726.6,1697193.85,N,코스피,보해양조,A000890,제조업,알코올음료 제조업,음료 제조업,978.2815126039279,202007
532034.9565217391,255464.5652173913,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,4801.650005998298,201907
3445512.285714286,1825392.380952381,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5297.883825638313,201908
1035030.8421052631,514047.4210526316,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,4966.493752080411,201909
307517.61904761905,141742.38095238095,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,4609.244224488879,201910
123593.52380952382,54338.142857142855,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,4396.52023684397,201911
91353.05,36547.5,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,4000.687442838526,201912
85058.1,32098.65,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,3773.7323076814555,202001
79620.7,27349.75,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,3435.004967301217,202002
142216.95454545456,32518.136363636364,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,2286.5161518588916,202003
268709.1,76732.7,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,2855.6048157654504,202004
12659940.94736842,7585905.2105263155,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5992.0541826091,202005
2050053.1363636365,1150062.4090909092,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,5609.915122155703,202006
6636336.95,5265032.85,N,코스피,유니온,A000910,제조업,시멘트· 석회· 플라스터 및 그 제품 제조업,비금속 광물제품 제조업,7933.643046861868,202007
492605.60869565216,669109.2608695652,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,13583.0621709986,201907
170566.09523809524,191943.95238095237,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,11253.347396680187,201908
96699.57894736843,108384.84210526316,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,11208.40889744254,201909
115457.0,120848.23809523809,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,10466.94770306158,201910
78771.0,80217.04761904762,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,10183.57614084468,201911
90783.75,93248.8,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,10271.529871810759,201912
68758.95,69583.9,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,10119.97710843461,202001
47078.85,45594.05,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,9684.61421636255,202002
96418.09090909091,71369.72727272728,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,7402.109562615089,202003
74819.9,63952.55,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,8547.53214051342,202004
424052.3157894737,450741.84210526315,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,10629.392301893236,202005
179131.0,161223.18181818182,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,9000.294857851619,202006
1410370.8,1428267.85,N,코스피,한국주철관,A000970,제조업,1차 철강 제조업,1차 금속 제조업,10126.896061659814,202007
809838.5217391305,1142766.7391304348,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,14111.044466943114,201907
545123.5238095238,765352.7142857143,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,14039.986917775039,201908
411810.05263157893,638121.1578947369,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,15495.521632290616,201909
334046.28571428574,561321.2857142857,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,16803.697862229525,201910
372986.95238095237,669918.5714285715,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,17960.91169281295,201911
909971.65,2232150.65,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,24529.892222466486,201912
852132.5,2485778.8,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,29171.27089977204,202001
747832.55,2100224.35,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,28084.152662250395,202002
1394547.3181818181,2881958.772727273,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,20665.908823263962,202003
1290379.4,3050598.6,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,23641.09811424454,202004
1626796.5789473683,4729789.947368421,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,29074.255555841337,202005
1063255.5909090908,3115316.1363636362,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,29299.786081538678,202006
1118361.85,3472320.8,Y,코스피,DB하이텍,A000990,제조업,반도체 제조업,전자부품· 컴퓨터· 영상· 음향 및,31048.276548417663,202007
1268311.0,300110.5652173913,N,코스닥,신라섬유,A001000,도매 및 소매업,가전제품 및 정보통신장비 소매업,소매업; 자동차 제외,2366.2222058894963,201907
