,그룹번호,종목번호,가중점수
3732,29.0,8.0,0.0
3733,29.0,9.0,0.0
3734,29.0,10.0,0.0
3735,29.0,11.0,0.0
3736,29.0,12.0,0.0
3737,29.0,13.0,0.0
3738,29.0,14.0,0.0
3739,29.0,15.0,0.01808764150017609
3740,29.0,16.0,0.0
3741,29.0,17.0,0.04851495
3742,29.0,18.0,0.0
3743,29.0,19.0,0.0
3744,29.0,20.0,0.0
3745,29.0,21.0,0.0
3746,29.0,22.0,0.0
3747,29.0,23.0,0.0
3748,29.0,24.0,0.0
3749,29.0,25.0,0.0
3750,29.0,26.0,0.0
3751,29.0,27.0,0.0
3752,29.0,28.0,0.0
3753,29.0,29.0,0.0
3754,29.0,30.0,0.0
3755,29.0,31.0,0.0
3756,29.0,32.0,0.0
3757,29.0,33.0,0.0
3758,29.0,34.0,0.0
3759,29.0,35.0,0.0
3760,29.0,36.0,0.0
3761,29.0,37.0,0.0
3762,29.0,38.0,0.0
3763,29.0,39.0,0.0
3764,29.0,40.0,0.0
3765,29.0,41.0,0.0
3766,29.0,42.0,0.0
3767,29.0,43.0,0.0
3768,29.0,44.0,0.0
3769,29.0,45.0,0.0
3770,29.0,46.0,0.0
3771,29.0,47.0,0.0
3772,29.0,48.0,0.0
3773,29.0,49.0,0.0
3774,29.0,50.0,0.0
3775,29.0,51.0,0.0
3776,29.0,52.0,0.0
3777,29.0,53.0,0.0
3778,29.0,54.0,0.0
3779,29.0,55.0,0.0
3780,29.0,56.0,0.0334431704164188
3781,29.0,57.0,0.0
3782,29.0,58.0,0.0
3783,29.0,59.0,0.0
3784,29.0,60.0,0.0
3785,29.0,61.0,0.0
3786,29.0,62.0,0.0
3787,29.0,63.0,0.0
3788,29.0,64.0,0.014850000000000004
3789,29.0,65.0,0.0
3790,29.0,66.0,0.0
3791,29.0,67.0,0.0
3792,29.0,68.0,0.0
3793,29.0,69.0,0.0
3794,29.0,70.0,0.0
3795,29.0,71.0,0.0
3796,29.0,72.0,0.0
3797,29.0,73.0,0.0
3798,29.0,74.0,0.0
3799,29.0,75.0,0.0
3800,29.0,76.0,0.0
3801,29.0,77.0,0.0
3802,29.0,78.0,0.0
3803,29.0,79.0,0.0
3804,29.0,80.0,0.0
3805,29.0,81.0,0.0
3806,29.0,82.0,0.0
3807,29.0,83.0,0.0
3808,29.0,84.0,0.0
3809,29.0,85.0,0.0
3810,29.0,86.0,0.0
3811,29.0,87.0,0.033960465
3812,29.0,88.0,0.0
3813,29.0,89.0,0.0
3814,29.0,90.0,0.0
3815,29.0,91.0,0.0
3816,29.0,92.0,0.0
3817,29.0,93.0,0.0
3818,29.0,94.0,0.0
3819,29.0,95.0,0.0
3820,29.0,96.0,0.0
3821,29.0,97.0,0.0
3822,29.0,98.0,0.0
3823,29.0,99.0,0.0
3824,29.0,100.0,0.0
3825,29.0,101.0,0.0
3826,29.0,102.0,0.0
3827,29.0,103.0,0.0
3828,29.0,104.0,0.0
3829,29.0,105.0,0.0
3830,29.0,106.0,0.0
3831,29.0,107.0,0.0
3832,29.0,108.0,0.0
3833,29.0,109.0,0.0
3834,29.0,110.0,0.0
3835,29.0,111.0,0.02238345635646791
3836,29.0,112.0,0.1620842855
3837,29.0,113.0,0.0
3838,29.0,114.0,0.0
3839,29.0,115.0,0.0
3840,29.0,116.0,0.0
3841,29.0,117.0,0.0
3842,29.0,118.0,0.0
3843,29.0,119.0,0.0
3844,29.0,120.0,0.0
3845,29.0,121.0,0.0
3846,29.0,122.0,0.0
3847,29.0,123.0,0.0
3848,29.0,124.0,0.0
3849,29.0,125.0,0.0
3850,29.0,126.0,0.0
3851,29.0,127.0,0.0
3852,29.0,128.0,0.0
3853,29.0,129.0,0.0
3854,29.0,130.0,0.0
3855,29.0,131.0,0.0
3856,29.0,132.0,0.0
3857,30.0,0.0,0.0
3858,30.0,1.0,0.0
3859,30.0,2.0,0.0
3860,30.0,3.0,0.019602
3861,30.0,4.0,0.0
3862,30.0,5.0,0.0
3863,30.0,6.0,0.0
3864,30.0,7.0,0.0
3865,30.0,8.0,0.0
3866,30.0,9.0,0.0
3867,30.0,10.0,0.0
3868,30.0,11.0,0.0
3869,30.0,12.0,0.0
3870,30.0,13.0,0.0
3871,30.0,14.0,0.0
3872,30.0,15.0,0.0
3873,30.0,16.0,0.0
3874,30.0,17.0,0.31545795897104
3875,30.0,18.0,0.0
3876,30.0,19.0,0.0
3877,30.0,20.0,0.0
3878,30.0,21.0,0.0
3879,30.0,22.0,0.0
3880,30.0,23.0,0.0
3881,30.0,24.0,0.0
3882,30.0,25.0,0.0
3883,30.0,26.0,0.0
3884,30.0,27.0,0.0
3885,30.0,28.0,0.0
3886,30.0,29.0,0.0
3887,30.0,30.0,0.0
3888,30.0,31.0,0.0
3889,30.0,32.0,0.0
3890,30.0,33.0,0.0
3891,30.0,34.0,0.0
3892,30.0,35.0,0.0
3893,30.0,36.0,0.0
3894,30.0,37.0,0.0
3895,30.0,38.0,0.0
3896,30.0,39.0,0.0
3897,30.0,40.0,0.024257475
3898,30.0,41.0,0.0
3899,30.0,42.0,0.0
3900,30.0,43.0,0.0
3901,30.0,44.0,0.0
3902,30.0,45.0,0.0
3903,30.0,46.0,0.0
3904,30.0,47.0,0.0
3905,30.0,48.0,0.0
3906,30.0,49.0,0.0
3907,30.0,50.0,0.0
3908,30.0,51.0,0.0
3909,30.0,52.0,0.0
3910,30.0,53.0,0.0
3911,30.0,54.0,0.0
3912,30.0,55.0,0.0
3913,30.0,56.0,0.053957475000000005
3914,30.0,57.0,0.0
3915,30.0,58.0,0.0
3916,30.0,59.0,0.0
3917,30.0,60.0,0.0
3918,30.0,61.0,0.0
3919,30.0,62.0,0.0
3920,30.0,63.0,0.0
3921,30.0,64.0,0.0
3922,30.0,65.0,0.0
3923,30.0,66.0,0.0
3924,30.0,67.0,0.0
3925,30.0,68.0,0.0
3926,30.0,69.0,0.0
3927,30.0,70.0,0.0
3928,30.0,71.0,0.0
3929,30.0,72.0,0.0
3930,30.0,73.0,0.0
3931,30.0,74.0,0.0
3932,30.0,75.0,0.0
3933,30.0,76.0,0.0
3934,30.0,77.0,0.0
3935,30.0,78.0,0.0
3936,30.0,79.0,0.07560370896705
3937,30.0,80.0,0.0
3938,30.0,81.0,0.0
3939,30.0,82.0,0.0
3940,30.0,83.0,0.0
3941,30.0,84.0,0.0
3942,30.0,85.0,0.0388139202
3943,30.0,86.0,0.0
3944,30.0,87.0,0.0722887309485
3945,30.0,88.0,0.0
3946,30.0,89.0,0.0
3947,30.0,90.0,0.0
3948,30.0,91.0,0.0
3949,30.0,92.0,0.0
3950,30.0,93.0,0.0
3951,30.0,94.0,0.0
3952,30.0,95.0,0.0
3953,30.0,96.0,0.0
3954,30.0,97.0,0.0
3955,30.0,98.0,0.0
3956,30.0,99.0,0.0
3957,30.0,100.0,0.0
3958,30.0,101.0,0.0
3959,30.0,102.0,0.0
3960,30.0,103.0,0.0
3961,30.0,104.0,0.0
3962,30.0,105.0,0.0
3963,30.0,106.0,0.0
3964,30.0,107.0,0.0
3965,30.0,108.0,0.0
3966,30.0,109.0,0.0
3967,30.0,110.0,0.0
3968,30.0,111.0,0.0
3969,30.0,112.0,0.18144314189401
3970,30.0,113.0,0.0
3971,30.0,114.0,0.0
3972,30.0,115.0,0.0
3973,30.0,116.0,0.0
3974,30.0,117.0,0.0
3975,30.0,118.0,0.0
3976,30.0,119.0,0.0
3977,30.0,120.0,0.0
3978,30.0,121.0,0.0
3979,30.0,122.0,0.0
3980,30.0,123.0,0.0
3981,30.0,124.0,0.0
3982,30.0,125.0,0.0
3983,30.0,126.0,0.0
3984,30.0,127.0,0.0
3985,30.0,128.0,0.0
3986,30.0,129.0,0.0
3987,30.0,130.0,0.0
3988,30.0,131.0,0.0
3989,30.0,132.0,0.0
3990,31.0,0.0,0.0
3991,31.0,1.0,0.0
3992,31.0,2.0,0.0
3993,31.0,3.0,0.0
3994,31.0,4.0,0.0
3995,31.0,5.0,0.0
3996,31.0,6.0,0.0
3997,31.0,7.0,0.0
3998,31.0,8.0,0.0
3999,31.0,9.0,0.0
4000,31.0,10.0,0.0
4001,31.0,11.0,0.0
4002,31.0,12.0,0.0
4003,31.0,13.0,0.0
4004,31.0,14.0,0.0
4005,31.0,15.0,0.0
4006,31.0,16.0,0.0
4007,31.0,17.0,0.043663455
4008,31.0,18.0,0.0
4009,31.0,19.0,0.0
4010,31.0,20.0,0.0
4011,31.0,21.0,0.0
4012,31.0,22.0,0.0
4013,31.0,23.0,0.0
4014,31.0,24.0,0.0
4015,31.0,25.0,0.0
4016,31.0,26.0,0.0
4017,31.0,27.0,0.0
4018,31.0,28.0,0.03
4019,31.0,29.0,0.0
4020,31.0,30.0,0.0
4021,31.0,31.0,0.0
4022,31.0,32.0,0.0
4023,31.0,33.0,0.0
4024,31.0,34.0,0.0
4025,31.0,35.0,0.0
4026,31.0,36.0,0.0
4027,31.0,37.0,0.0
4028,31.0,38.0,0.0
4029,31.0,39.0,0.0
4030,31.0,40.0,0.0
4031,31.0,41.0,0.0
4032,31.0,42.0,0.0
4033,31.0,43.0,0.0
4034,31.0,44.0,0.0
4035,31.0,45.0,0.0
4036,31.0,46.0,0.0
4037,31.0,47.0,0.0
4038,31.0,48.0,0.0
4039,31.0,49.0,0.0
4040,31.0,50.0,0.0
4041,31.0,51.0,0.0
4042,31.0,52.0,0.047549502494999986
4043,31.0,53.0,0.0
4044,31.0,54.0,0.0
4045,31.0,55.0,0.0
4046,31.0,56.0,0.0
4047,31.0,57.0,0.0
4048,31.0,58.0,0.0
4049,31.0,59.0,0.0
4050,31.0,60.0,0.0
4051,31.0,61.0,0.0
4052,31.0,62.0,0.0
4053,31.0,63.0,0.0
4054,31.0,64.0,0.0
4055,31.0,65.0,0.0
4056,31.0,66.0,0.0
4057,31.0,67.0,0.0
4058,31.0,68.0,0.0
4059,31.0,69.0,0.0
4060,31.0,70.0,0.0
4061,31.0,71.0,0.0
4062,31.0,72.0,0.0
4063,31.0,73.0,0.0
4064,31.0,74.0,0.0
4065,31.0,75.0,0.0
4066,31.0,76.0,0.0
4067,31.0,77.0,0.0
4068,31.0,78.0,0.0
4069,31.0,79.0,0.06143395722354
4070,31.0,80.0,0.0
4071,31.0,81.0,0.0
4072,31.0,82.0,0.0
4073,31.0,83.0,0.0
4074,31.0,84.0,0.0
4075,31.0,85.0,0.0
4076,31.0,86.0,0.0
4077,31.0,87.0,0.0
4078,31.0,88.0,0.0
4079,31.0,89.0,0.0
4080,31.0,90.0,0.0
4081,31.0,91.0,0.0
4082,31.0,92.0,0.0
4083,31.0,93.0,0.0
4084,31.0,94.0,0.0
4085,31.0,95.0,0.0
4086,31.0,96.0,0.0
4087,31.0,97.0,0.0
4088,31.0,98.0,0.0
4089,31.0,99.0,0.0
4090,31.0,100.0,0.0
4091,31.0,101.0,0.0
4092,31.0,102.0,0.0
4093,31.0,103.0,0.0
4094,31.0,104.0,0.0
4095,31.0,105.0,0.0
4096,31.0,106.0,0.0
4097,31.0,107.0,0.0
4098,31.0,108.0,0.0
4099,31.0,109.0,0.0
4100,31.0,110.0,0.0
4101,31.0,111.0,0.043663455
4102,31.0,112.0,0.1524783254
4103,31.0,113.0,0.0
4104,31.0,114.0,0.0
4105,31.0,115.0,0.0
4106,31.0,116.0,0.0
4107,31.0,117.0,0.0
4108,31.0,118.0,0.0
4109,31.0,119.0,0.0
4110,31.0,120.0,0.0
4111,31.0,121.0,0.0
4112,31.0,122.0,0.0
4113,31.0,123.0,0.0
4114,31.0,124.0,0.0
4115,31.0,125.0,0.0
4116,31.0,126.0,0.0
4117,31.0,127.0,0.0
4118,31.0,128.0,0.0
4119,31.0,129.0,0.0
4120,31.0,130.0,0.0
4121,31.0,131.0,0.0
4122,31.0,132.0,0.0
4123,32.0,0.0,0.0
4124,32.0,1.0,0.0
4125,32.0,2.0,0.0
4126,32.0,3.0,0.0
4127,32.0,4.0,0.0
4128,32.0,5.0,0.0
4129,32.0,6.0,0.0
4130,32.0,7.0,0.0
4131,32.0,8.0,0.0
4132,32.0,9.0,0.039204
4133,32.0,10.0,0.0
4134,32.0,11.0,0.0
4135,32.0,12.0,0.0
4136,32.0,13.0,0.0
4137,32.0,14.0,0.0
4138,32.0,15.0,0.017906765085174327
4139,32.0,16.0,0.0
4140,32.0,17.0,0.04851495
4141,32.0,18.0,0.0
4142,32.0,19.0,0.0
4143,32.0,20.0,0.0
4144,32.0,21.0,0.0
4145,32.0,22.0,0.0
4146,32.0,23.0,0.0
4147,32.0,24.0,0.0
4148,32.0,25.0,0.0
4149,32.0,26.0,0.0
4150,32.0,27.0,0.0
4151,32.0,28.0,0.0
4152,32.0,29.0,0.0
4153,32.0,30.0,0.0
4154,32.0,31.0,0.0
4155,32.0,32.0,0.0
4156,32.0,33.0,0.0
4157,32.0,34.0,0.0
4158,32.0,35.0,0.0
4159,32.0,36.0,0.0
4160,32.0,37.0,0.0
4161,32.0,38.0,0.0
4162,32.0,39.0,0.0
4163,32.0,40.0,0.0
4164,32.0,41.0,0.0
4165,32.0,42.0,0.0
4166,32.0,43.0,0.0
4167,32.0,44.0,0.0
4168,32.0,45.0,0.0
4169,32.0,46.0,0.0
4170,32.0,47.0,0.0
4171,32.0,48.0,0.0
4172,32.0,49.0,0.0
4173,32.0,50.0,0.0
4174,32.0,51.0,0.0
4175,32.0,52.0,0.0
4176,32.0,53.0,0.0
4177,32.0,54.0,0.0
4178,32.0,55.0,0.0
4179,32.0,56.0,0.042366606723045
4180,32.0,57.0,0.0
4181,32.0,58.0,0.0
4182,32.0,59.0,0.0
4183,32.0,60.0,0.0
4184,32.0,61.0,0.0
4185,32.0,62.0,0.0
4186,32.0,63.0,0.0
4187,32.0,64.0,0.013565731125132069
4188,32.0,65.0,0.0
4189,32.0,66.0,0.0
4190,32.0,67.0,0.0
4191,32.0,68.0,0.0
4192,32.0,69.0,0.0
4193,32.0,70.0,0.0
4194,32.0,71.0,0.0
4195,32.0,72.0,0.0
4196,32.0,73.0,0.0
4197,32.0,74.0,0.0
4198,32.0,75.0,0.0
4199,32.0,76.0,0.0
4200,32.0,77.0,0.0
4201,32.0,78.0,0.0
4202,32.0,79.0,0.0
4203,32.0,80.0,0.0
4204,32.0,81.0,0.0
4205,32.0,82.0,0.0
4206,32.0,83.0,0.0
4207,32.0,84.0,0.0
4208,32.0,85.0,0.0
4209,32.0,86.0,0.0
4210,32.0,87.0,0.033960465
4211,32.0,88.0,0.0
4212,32.0,89.0,0.0
4213,32.0,90.0,0.0
4214,32.0,91.0,0.0
4215,32.0,92.0,0.0
4216,32.0,93.0,0.0
4217,32.0,94.0,0.0
4218,32.0,95.0,0.0
4219,32.0,96.0,0.0
4220,32.0,97.0,0.0
4221,32.0,98.0,0.0
4222,32.0,99.0,0.0
4223,32.0,100.0,0.0
4224,32.0,101.0,0.0
4225,32.0,102.0,0.0
4226,32.0,103.0,0.0
4227,32.0,104.0,0.0
4228,32.0,105.0,0.0
4229,32.0,106.0,0.0
4230,32.0,107.0,0.0
4231,32.0,108.0,0.0
4232,32.0,109.0,0.0
4233,32.0,110.0,0.0
4234,32.0,111.0,0.01398098021860485
4235,32.0,112.0,0.029700000000000008
4236,32.0,113.0,0.0
4237,32.0,114.0,0.0
4238,32.0,115.0,0.0
4239,32.0,116.0,0.0
4240,32.0,117.0,0.0
4241,32.0,118.0,0.0
4242,32.0,119.0,0.0
4243,32.0,120.0,0.0
4244,32.0,121.0,0.0
4245,32.0,122.0,0.0
4246,32.0,123.0,0.0
4247,32.0,124.0,0.0
4248,32.0,125.0,0.0
4249,32.0,126.0,0.0
4250,32.0,127.0,0.0
4251,32.0,128.0,0.0
4252,32.0,129.0,0.0
4253,32.0,130.0,0.0
4254,32.0,131.0,0.0427945522455
4255,32.0,132.0,0.0
4256,33.0,0.0,0.0
4257,33.0,1.0,0.0
4258,33.0,2.0,0.0
4259,33.0,3.0,0.4590742366076225
4260,33.0,4.0,0.0
4261,33.0,5.0,0.0
4262,33.0,6.0,0.0
4263,33.0,7.0,0.0
4264,33.0,8.0,0.0
4265,33.0,9.0,0.0
4266,33.0,10.0,0.0
4267,33.0,11.0,0.17051689819101
4268,33.0,12.0,0.0
4269,33.0,13.0,0.0
4270,33.0,14.0,0.0
4271,33.0,15.0,0.0
4272,33.0,16.0,0.009801
4273,33.0,17.0,0.563461917947214
4274,33.0,18.0,0.10170495828802
4275,33.0,19.0,0.0
4276,33.0,20.0,0.0
4277,33.0,21.0,0.0
4278,33.0,22.0,0.0
4279,33.0,23.0,0.0
4280,33.0,24.0,0.0
4281,33.0,25.0,0.0
4282,33.0,26.0,0.0
4283,33.0,27.0,0.0
4284,33.0,28.0,0.0
4285,33.0,29.0,0.0
4286,33.0,30.0,0.0
4287,33.0,31.0,0.0
4288,33.0,32.0,0.0
4289,33.0,33.0,0.0
4290,33.0,34.0,0.0
4291,33.0,35.0,0.0
4292,33.0,36.0,0.0
4293,33.0,37.0,0.0
4294,33.0,38.0,0.0
4295,33.0,39.0,0.0
4296,33.0,40.0,0.0
4297,33.0,41.0,0.0
4298,33.0,42.0,0.0
4299,33.0,43.0,0.0
4300,33.0,44.0,0.0
4301,33.0,45.0,0.0
4302,33.0,46.0,0.0
4303,33.0,47.0,0.0
4304,33.0,48.0,0.0
4305,33.0,49.0,0.0
4306,33.0,50.0,0.0
4307,33.0,51.0,0.0
4308,33.0,52.0,0.0
4309,33.0,53.0,0.0
4310,33.0,54.0,0.0
4311,33.0,55.0,0.0
4312,33.0,56.0,0.0
4313,33.0,57.0,0.0
4314,33.0,58.0,0.0
4315,33.0,59.0,0.0
4316,33.0,60.0,0.0
4317,33.0,61.0,0.02
4318,33.0,62.0,0.0
4319,33.0,63.0,0.0
4320,33.0,64.0,0.0
4321,33.0,65.0,0.0
4322,33.0,66.0,0.0
4323,33.0,67.0,0.0
4324,33.0,68.0,0.0
4325,33.0,69.0,0.0
4326,33.0,70.0,0.0
4327,33.0,71.0,0.0
4328,33.0,72.0,0.0
4329,33.0,73.0,0.0
4330,33.0,74.0,0.0
4331,33.0,75.0,0.0
4332,33.0,76.0,0.0
4333,33.0,77.0,0.0
4334,33.0,78.0,0.0
4335,33.0,79.0,0.0
4336,33.0,80.0,0.0
4337,33.0,81.0,0.0
4338,33.0,82.0,0.0
4339,33.0,83.0,0.0
4340,33.0,84.0,0.0
4341,33.0,85.0,0.0
4342,33.0,86.0,0.0
4343,33.0,87.0,0.0
4344,33.0,88.0,0.0
4345,33.0,89.0,0.0
4346,33.0,90.0,0.0
4347,33.0,91.0,0.0
4348,33.0,92.0,0.0
4349,33.0,93.0,0.0
4350,33.0,94.0,0.0
4351,33.0,95.0,0.0
4352,33.0,96.0,0.0
4353,33.0,97.0,0.0
4354,33.0,98.0,0.0
4355,33.0,99.0,0.0
4356,33.0,100.0,0.0
4357,33.0,101.0,0.0
4358,33.0,102.0,0.0
4359,33.0,103.0,0.0
4360,33.0,104.0,0.0
4361,33.0,105.0,0.0
4362,33.0,106.0,0.0
4363,33.0,107.0,0.0
4364,33.0,108.0,0.0
4365,33.0,109.0,0.0
4366,33.0,110.0,0.0
4367,33.0,111.0,0.0
4368,33.0,112.0,0.0
4369,33.0,113.0,0.0
4370,33.0,114.0,0.0
4371,33.0,115.0,0.0
4372,33.0,116.0,0.0
4373,33.0,117.0,0.0
4374,33.0,118.0,0.0
4375,33.0,119.0,0.0
4376,33.0,120.0,0.0
4377,33.0,121.0,0.0
4378,33.0,122.0,0.0
4379,33.0,123.0,0.0
4380,33.0,124.0,0.0
4381,33.0,125.0,0.0
4382,33.0,126.0,0.0
4383,33.0,127.0,0.0
4384,33.0,128.0,0.0
4385,33.0,129.0,0.0
4386,33.0,130.0,0.0
4387,33.0,131.0,0.0
4388,33.0,132.0,0.0
4389,34.0,0.0,0.0
4390,34.0,1.0,0.0
4391,34.0,2.0,0.0
4392,34.0,3.0,0.0
4393,34.0,4.0,0.0
4394,34.0,5.0,0.0
4395,34.0,6.0,0.0
4396,34.0,7.0,0.0
4397,34.0,8.0,0.0
4398,34.0,9.0,0.0
4399,34.0,10.0,0.0
4400,34.0,11.0,0.0
4401,34.0,12.0,0.0
4402,34.0,13.0,0.0
4403,34.0,14.0,0.0
4404,34.0,15.0,0.0
4405,34.0,16.0,0.024454485
4406,34.0,17.0,0.2139803044780699
4407,34.0,18.0,0.03881196
4408,34.0,19.0,0.0
4409,34.0,20.0,0.0
4410,34.0,21.0,0.0
4411,34.0,22.0,0.0
4412,34.0,23.0,0.0
4413,34.0,24.0,0.0
4414,34.0,25.0,0.0
4415,34.0,26.0,0.0
4416,34.0,27.0,0.0
4417,34.0,28.0,0.0
4418,34.0,29.0,0.0
4419,34.0,30.0,0.0
4420,34.0,31.0,0.0
4421,34.0,32.0,0.0
4422,34.0,33.0,0.0
4423,34.0,34.0,0.0
4424,34.0,35.0,0.0
4425,34.0,36.0,0.0
4426,34.0,37.0,0.009801
4427,34.0,38.0,0.064554485
4428,34.0,39.0,0.0
4429,34.0,40.0,0.0
4430,34.0,41.0,0.0
4431,34.0,42.0,0.0
4432,34.0,43.0,0.0
4433,34.0,44.0,0.0
4434,34.0,45.0,0.0
4435,34.0,46.0,0.0
4436,34.0,47.0,0.08915300000000001
4437,34.0,48.0,0.0
4438,34.0,49.0,0.0
4439,34.0,50.0,0.0
4440,34.0,51.0,0.0
4441,34.0,52.0,0.0
4442,34.0,53.0,0.0
4443,34.0,54.0,0.074153
4444,34.0,55.0,0.14301197
4445,34.0,56.0,0.02401490025
4446,34.0,57.0,0.0
4447,34.0,58.0,0.0
4448,34.0,59.0,0.0
4449,34.0,60.0,0.0
4450,34.0,61.0,0.0
4451,34.0,62.0,0.0
4452,34.0,63.0,0.0
4453,34.0,64.0,0.0
4454,34.0,65.0,0.0
4455,34.0,66.0,0.0
4456,34.0,67.0,0.0
4457,34.0,68.0,0.0
4458,34.0,69.0,0.03342970174401
4459,34.0,70.0,0.0
4460,34.0,71.0,0.0
4461,34.0,72.0,0.0
4462,34.0,73.0,0.0
4463,34.0,74.0,0.0
4464,34.0,75.0,0.0
4465,34.0,76.0,0.0
4466,34.0,77.0,0.0
4467,34.0,78.0,0.0
4468,34.0,79.0,0.0
4469,34.0,80.0,0.0
4470,34.0,81.0,0.0
4471,34.0,82.0,0.0
4472,34.0,83.0,0.0
4473,34.0,84.0,0.0
4474,34.0,85.0,0.0
4475,34.0,86.0,0.0
4476,34.0,87.0,0.0
4477,34.0,88.0,0.0
4478,34.0,89.0,0.0
4479,34.0,90.0,0.0
4480,34.0,91.0,0.0
4481,34.0,92.0,0.0
4482,34.0,93.0,0.0
4483,34.0,94.0,0.0
4484,34.0,95.0,0.0
4485,34.0,96.0,0.0
4486,34.0,97.0,0.0
4487,34.0,98.0,0.0
4488,34.0,99.0,0.0
4489,34.0,100.0,0.0
4490,34.0,101.0,0.0
4491,34.0,102.0,0.0
4492,34.0,103.0,0.0
4493,34.0,104.0,0.0
4494,34.0,105.0,0.0
4495,34.0,106.0,0.0
4496,34.0,107.0,0.0
4497,34.0,108.0,0.0
4498,34.0,109.0,0.0
4499,34.0,110.0,0.0
4500,34.0,111.0,0.0
4501,34.0,112.0,0.0
4502,34.0,113.0,0.0
4503,34.0,114.0,0.0
4504,34.0,115.0,0.0
4505,34.0,116.0,0.0
4506,34.0,117.0,0.0
4507,34.0,118.0,0.0
4508,34.0,119.0,0.0
4509,34.0,120.0,0.0
4510,34.0,121.0,0.0
4511,34.0,122.0,0.0
4512,34.0,123.0,0.0
4513,34.0,124.0,0.0
4514,34.0,125.0,0.0
4515,34.0,126.0,0.0
4516,34.0,127.0,0.0
4517,34.0,128.0,0.0
4518,34.0,129.0,0.0
4519,34.0,130.0,0.0
4520,34.0,131.0,0.0
4521,34.0,132.0,0.0
4522,35.0,0.0,0.0
4523,35.0,1.0,0.0
4524,35.0,2.0,0.0
4525,35.0,3.0,0.415509347912011
4526,35.0,4.0,0.0
4527,35.0,5.0,0.0
4528,35.0,6.0,0.0
4529,35.0,7.0,0.0
4530,35.0,8.0,0.0
4531,35.0,9.0,0.0
4532,35.0,10.0,0.0
4533,35.0,11.0,0.19278470280057916
4534,35.0,12.0,0.0
4535,35.0,13.0,0.0
4536,35.0,14.0,0.0
4537,35.0,15.0,0.0
4538,35.0,16.0,0.14496070608283762
4539,35.0,17.0,0.5224865355013417
4540,35.0,18.0,0.0
4541,35.0,19.0,0.0
4542,35.0,20.0,0.0
4543,35.0,21.0,0.0
4544,35.0,22.0,0.0
4545,35.0,23.0,0.0
4546,35.0,24.0,0.0
4547,35.0,25.0,0.0
4548,35.0,26.0,0.0
4549,35.0,27.0,0.0
4550,35.0,28.0,0.1199791059349632
4551,35.0,29.0,0.0
4552,35.0,30.0,0.0
4553,35.0,31.0,0.0
4554,35.0,32.0,0.0
4555,35.0,33.0,0.0
4556,35.0,34.0,0.0
4557,35.0,35.0,0.0
4558,35.0,36.0,0.0
4559,35.0,37.0,0.0
4560,35.0,38.0,0.0
4561,35.0,39.0,0.0
4562,35.0,40.0,0.0
4563,35.0,41.0,0.0
4564,35.0,42.0,0.0
4565,35.0,43.0,0.0
4566,35.0,44.0,0.0
4567,35.0,45.0,0.0
4568,35.0,46.0,0.0
4569,35.0,47.0,0.0
4570,35.0,48.0,0.0
4571,35.0,49.0,0.0
4572,35.0,50.0,0.0
4573,35.0,51.0,0.0
4574,35.0,52.0,0.0
4575,35.0,53.0,0.0
4576,35.0,54.0,0.0
4577,35.0,55.0,0.08792774159401001
4578,35.0,56.0,0.0
4579,35.0,57.0,0.0
4580,35.0,58.0,0.0
4581,35.0,59.0,0.0
4582,35.0,60.0,0.0
4583,35.0,61.0,0.0
4584,35.0,62.0,0.0
4585,35.0,63.0,0.0
4586,35.0,64.0,0.0
4587,35.0,65.0,0.0
4588,35.0,66.0,0.0
4589,35.0,67.0,0.0
4590,35.0,68.0,0.0
4591,35.0,69.0,0.009135172474836408
4592,35.0,70.0,0.0
4593,35.0,71.0,0.0
4594,35.0,72.0,0.0
4595,35.0,73.0,0.0
4596,35.0,74.0,0.0
4597,35.0,75.0,0.0
4598,35.0,76.0,0.0
4599,35.0,77.0,0.0
4600,35.0,78.0,0.0
4601,35.0,79.0,0.0
4602,35.0,80.0,0.0
4603,35.0,81.0,0.0
4604,35.0,82.0,0.0
4605,35.0,83.0,0.0
4606,35.0,84.0,0.0
4607,35.0,85.0,0.0
4608,35.0,86.0,0.0
4609,35.0,87.0,0.0
4610,35.0,88.0,0.0
4611,35.0,89.0,0.0
4612,35.0,90.0,0.0
4613,35.0,91.0,0.0
4614,35.0,92.0,0.0
4615,35.0,93.0,0.0
4616,35.0,94.0,0.0
4617,35.0,95.0,0.0
4618,35.0,96.0,0.0
4619,35.0,97.0,0.0
4620,35.0,98.0,0.0
4621,35.0,99.0,0.0
4622,35.0,100.0,0.0
4623,35.0,101.0,0.0
4624,35.0,102.0,0.0
4625,35.0,103.0,0.0
4626,35.0,104.0,0.0
4627,35.0,105.0,0.0
4628,35.0,106.0,0.0
4629,35.0,107.0,0.0
4630,35.0,108.0,0.0
4631,35.0,109.0,0.0
4632,35.0,110.0,0.0
4633,35.0,111.0,0.0
4634,35.0,112.0,0.0
4635,35.0,113.0,0.0
4636,35.0,114.0,0.0
4637,35.0,115.0,0.0
4638,35.0,116.0,0.0
4639,35.0,117.0,0.0
4640,35.0,118.0,0.0
4641,35.0,119.0,0.0
4642,35.0,120.0,0.0
4643,35.0,121.0,0.0
4644,35.0,122.0,0.0
4645,35.0,123.0,0.0
4646,35.0,124.0,0.0
4647,35.0,125.0,0.0
4648,35.0,126.0,0.0
4649,35.0,127.0,0.0
4650,35.0,128.0,0.0
4651,35.0,129.0,0.0
